LAT,LON,T2M_MIN,DATE
-39,144.375,9.71,2006-11-15
-39,145,9.97,2006-11-15
-39,145.625,10.07,2006-11-15
-38.5,143.125,7.88,2006-11-15
-38.5,143.75,7.43,2006-11-15
-38.5,144.375,9.89,2006-11-15
-38.5,145,10.35,2006-11-15
-38.5,145.625,8.81,2006-11-15
-38,143.125,3.98,2006-11-15
-38,143.75,3.65,2006-11-15
-38,144.375,7.24,2006-11-15
-38,145,8.5,2006-11-15
-38,145.625,5.4,2006-11-15
-40,143.125,10.67,2006-11-16
-40,143.75,10.97,2006-11-16
-40,144.375,11.17,2006-11-16
-40,145,11.15,2006-11-16
-40,145.625,10.63,2006-11-16
-39.5,143.125,10.99,2006-11-16
-39.5,143.75,11.29,2006-11-16
-39.5,144.375,11.4,2006-11-16
-39.5,145,11.11,2006-11-16
-39.5,145.625,10.73,2006-11-16
-39,143.125,11.18,2006-11-16
-39,143.75,10.98,2006-11-16
-39,144.375,11.46,2006-11-16
-39,145,11.3,2006-11-16
-39,145.625,11.06,2006-11-16
-38.5,143.125,8.8,2006-11-16
-38.5,143.75,9.23,2006-11-16
-38.5,144.375,11.49,2006-11-16
-38.5,145,11.61,2006-11-16
-38.5,145.625,10.02,2006-11-16
-38,143.125,6.56,2006-11-16
-38,143.75,7.15,2006-11-16
-38,144.375,9.62,2006-11-16
-38,145,10.16,2006-11-16
-38,145.625,6.9,2006-11-16
-40,143.125,10.47,2006-11-17
-40,143.75,10.82,2006-11-17
-40,144.375,11.52,2006-11-17
-40,145,11.96,2006-11-17
-40,145.625,12.24,2006-11-17
-39.5,143.125,10.86,2006-11-17
-39.5,143.75,11.24,2006-11-17
-39.5,144.375,11.89,2006-11-17
-39.5,145,11.88,2006-11-17
-39.5,145.625,12.02,2006-11-17
-39,143.125,11.32,2006-11-17
-39,143.75,11.18,2006-11-17
-39,144.375,11.68,2006-11-17
-39,145,11.62,2006-11-17
-39,145.625,11.6,2006-11-17
-38.5,143.125,9.41,2006-11-17
-38.5,143.75,10.3,2006-11-17
-38.5,144.375,11.56,2006-11-17
-38.5,145,11.22,2006-11-17
-38.5,145.625,9.28,2006-11-17
-38,143.125,8.92,2006-11-17
-38,143.75,7.86,2006-11-17
-38,144.375,9.72,2006-11-17
-38,145,9.67,2006-11-17
-38,145.625,7.37,2006-11-17
-40,143.125,12.31,2006-11-18
-40,143.75,12.02,2006-11-18
-40,144.375,12.21,2006-11-18
-40,145,13.11,2006-11-18
-40,145.625,13.19,2006-11-18
-39.5,143.125,13.22,2006-11-18
-39.5,143.75,12.75,2006-11-18
-39.5,144.375,12.88,2006-11-18
-39.5,145,13.37,2006-11-18
-39.5,145.625,13.47,2006-11-18
-39,143.125,13.69,2006-11-18
-39,143.75,13.12,2006-11-18
-39,144.375,13.55,2006-11-18
-39,145,13.69,2006-11-18
-39,145.625,13.74,2006-11-18
-38.5,143.125,11.87,2006-11-18
-38.5,143.75,12.08,2006-11-18
-38.5,144.375,13.32,2006-11-18
-38.5,145,13.51,2006-11-18
-38.5,145.625,12.3,2006-11-18
-38,143.125,11.34,2006-11-18
-38,143.75,11.04,2006-11-18
-38,144.375,11.93,2006-11-18
-38,145,12.66,2006-11-18
-38,145.625,12.42,2006-11-18
-40,143.125,13.05,2006-11-19
-40,143.75,13.56,2006-11-19
-40,144.375,13.64,2006-11-19
-40,145,13.91,2006-11-19
-40,145.625,14.03,2006-11-19
-39.5,143.125,13.54,2006-11-19
-39.5,143.75,13.62,2006-11-19
-39.5,144.375,13.76,2006-11-19
-39.5,145,13.85,2006-11-19
-39.5,145.625,14.03,2006-11-19
-39,143.125,14.22,2006-11-19
-39,143.75,13.91,2006-11-19
-39,144.375,13.71,2006-11-19
-39,145,14.21,2006-11-19
-39,145.625,14.98,2006-11-19
-38.5,143.125,15.34,2006-11-19
-38.5,143.75,13.82,2006-11-19
-38.5,144.375,13.97,2006-11-19
-38.5,145,15.14,2006-11-19
-38.5,145.625,15.74,2006-11-19
-38,143.125,14.56,2006-11-19
-38,143.75,13.72,2006-11-19
-38,144.375,13.96,2006-11-19
-38,145,14.78,2006-11-19
-38,145.625,14.79,2006-11-19
-40,143.125,13.43,2006-11-20
-40,143.75,13.5,2006-11-20
-40,144.375,13.83,2006-11-20
-40,145,14.25,2006-11-20
-40,145.625,14.47,2006-11-20
-39.5,143.125,13.68,2006-11-20
-39.5,143.75,13.92,2006-11-20
-39.5,144.375,14.2,2006-11-20
-39.5,145,14.44,2006-11-20
-39.5,145.625,15.06,2006-11-20
-39,143.125,14.31,2006-11-20
-39,143.75,14.7,2006-11-20
-39,144.375,15.16,2006-11-20
-39,145,16.86,2006-11-20
-39,145.625,17.22,2006-11-20
-38.5,143.125,14.56,2006-11-20
-38.5,143.75,16.37,2006-11-20
-38.5,144.375,15.84,2006-11-20
-38.5,145,16.75,2006-11-20
-38.5,145.625,16.98,2006-11-20
-38,143.125,16.01,2006-11-20
-38,143.75,18.18,2006-11-20
-38,144.375,17.9,2006-11-20
-38,145,17.28,2006-11-20
-38,145.625,16.55,2006-11-20
-40,143.125,12.82,2006-11-21
-40,143.75,12.94,2006-11-21
-40,144.375,13.19,2006-11-21
-40,145,13.52,2006-11-21
-40,145.625,13.67,2006-11-21
-39.5,143.125,13.14,2006-11-21
-39.5,143.75,13.27,2006-11-21
-39.5,144.375,13.48,2006-11-21
-39.5,145,13.66,2006-11-21
-39.5,145.625,13.88,2006-11-21
-39,143.125,13.44,2006-11-21
-39,143.75,13.41,2006-11-21
-39,144.375,13.98,2006-11-21
-39,145,14.15,2006-11-21
-39,145.625,14.31,2006-11-21
-38.5,143.125,12.73,2006-11-21
-38.5,143.75,12.94,2006-11-21
-38.5,144.375,14.22,2006-11-21
-38.5,145,14.63,2006-11-21
-38.5,145.625,14.37,2006-11-21
-38,143.125,12.07,2006-11-21
-38,143.75,12.37,2006-11-21
-38,144.375,13.6,2006-11-21
-38,145,14.41,2006-11-21
-38,145.625,13.48,2006-11-21
-40,143.125,13,2006-11-22
-40,143.75,13.14,2006-11-22
-40,144.375,13.24,2006-11-22
-40,145,13.43,2006-11-22
-40,145.625,13.48,2006-11-22
-39.5,143.125,13.29,2006-11-22
-39.5,143.75,13.42,2006-11-22
-39.5,144.375,13.46,2006-11-22
-39.5,145,13.5,2006-11-22
-39.5,145.625,13.6,2006-11-22
-39,143.125,13.67,2006-11-22
-39,143.75,13.41,2006-11-22
-39,144.375,13.81,2006-11-22
-39,145,13.87,2006-11-22
-39,145.625,13.65,2006-11-22
-38.5,143.125,12.73,2006-11-22
-38.5,143.75,12.61,2006-11-22
-38.5,144.375,13.58,2006-11-22
-38.5,145,13.61,2006-11-22
-38.5,145.625,11.67,2006-11-22
-38,143.125,11.75,2006-11-22
-38,143.75,11.57,2006-11-22
-38,144.375,12.13,2006-11-22
-38,145,12.06,2006-11-22
-38,145.625,10.79,2006-11-22
-40,143.125,12.47,2006-11-23
-40,143.75,12.41,2006-11-23
-40,144.375,12.46,2006-11-23
-40,145,12.8,2006-11-23
-40,145.625,12.92,2006-11-23
-39.5,143.125,12.83,2006-11-23
-39.5,143.75,12.65,2006-11-23
-39.5,144.375,12.81,2006-11-23
-39.5,145,13.04,2006-11-23
-39.5,145.625,13.18,2006-11-23
-39,143.125,12.9,2006-11-23
-39,143.75,12,2006-11-23
-39,144.375,12.93,2006-11-23
-39,145,13.09,2006-11-23
-39,145.625,12.94,2006-11-23
-38.5,143.125,9.17,2006-11-23
-38.5,143.75,9.92,2006-11-23
-38.5,144.375,12.24,2006-11-23
-38.5,145,12.68,2006-11-23
-38.5,145.625,10.22,2006-11-23
-38,143.125,7.72,2006-11-23
-38,143.75,8.77,2006-11-23
-38,144.375,10.99,2006-11-23
-38,145,11.29,2006-11-23
-38,145.625,7.38,2006-11-23
-40,143.125,12.34,2006-11-24
-40,143.75,12.69,2006-11-24
-40,144.375,13.08,2006-11-24
-40,145,13.03,2006-11-24
-40,145.625,13.01,2006-11-24
-39.5,143.125,12.41,2006-11-24
-39.5,143.75,12.9,2006-11-24
-39.5,144.375,13.03,2006-11-24
-39.5,145,12.97,2006-11-24
-39.5,145.625,12.9,2006-11-24
-39,143.125,12.13,2006-11-24
-39,143.75,12.89,2006-11-24
-39,144.375,12.69,2006-11-24
-39,145,12.37,2006-11-24
-39,145.625,12.4,2006-11-24
-38.5,143.125,9.82,2006-11-24
-38.5,143.75,11.25,2006-11-24
-38.5,144.375,12.99,2006-11-24
-38.5,145,12.63,2006-11-24
-38.5,145.625,10.79,2006-11-24
-38,143.125,10.24,2006-11-24
-38,143.75,10.8,2006-11-24
-38,144.375,11.65,2006-11-24
-38,145,12.17,2006-11-24
-38,145.625,11.54,2006-11-24
-40,143.125,10.27,2006-11-25
-40,143.75,10.34,2006-11-25
-40,144.375,10.61,2006-11-25
-40,145,11.18,2006-11-25
-40,145.625,11.86,2006-11-25
-39.5,143.125,10.59,2006-11-25
-39.5,143.75,10.79,2006-11-25
-39.5,144.375,11.1,2006-11-25
-39.5,145,11.24,2006-11-25
-39.5,145.625,12.04,2006-11-25
-39,143.125,10.98,2006-11-25
-39,143.75,11.06,2006-11-25
-39,144.375,11.79,2006-11-25
-39,145,11.99,2006-11-25
-39,145.625,12.33,2006-11-25
-38.5,143.125,8.11,2006-11-25
-38.5,143.75,8.81,2006-11-25
-38.5,144.375,11.2,2006-11-25
-38.5,145,11.92,2006-11-25
-38.5,145.625,10.11,2006-11-25
-38,143.125,6.64,2006-11-25
-38,143.75,7.17,2006-11-25
-38,144.375,9.06,2006-11-25
-38,145,9.72,2006-11-25
-38,145.625,8.15,2006-11-25
-40,143.125,11.62,2006-11-26
-40,143.75,11.48,2006-11-26
-40,144.375,11.68,2006-11-26
-40,145,12.13,2006-11-26
-40,145.625,12.39,2006-11-26
-39.5,143.125,11.72,2006-11-26
-39.5,143.75,11.64,2006-11-26
-39.5,144.375,11.84,2006-11-26
-39.5,145,12.13,2006-11-26
-39.5,145.625,12.31,2006-11-26
-39,143.125,11.77,2006-11-26
-39,143.75,10.95,2006-11-26
-39,144.375,11.66,2006-11-26
-39,145,12.02,2006-11-26
-39,145.625,12,2006-11-26
-38.5,143.125,8.21,2006-11-26
-38.5,143.75,9.22,2006-11-26
-38.5,144.375,11.18,2006-11-26
-38.5,145,11.27,2006-11-26
-38.5,145.625,9.32,2006-11-26
-38,143.125,7.49,2006-11-26
-38,143.75,7.16,2006-11-26
-38,144.375,8.46,2006-11-26
-38,145,8.35,2006-11-26
-38,145.625,6.95,2006-11-26
-40,143.125,11.52,2006-11-27
-40,143.75,11.73,2006-11-27
-40,144.375,12.07,2006-11-27
-40,145,12.01,2006-11-27
-40,145.625,12.64,2006-11-27
-39.5,143.125,11.45,2006-11-27
-39.5,143.75,12.19,2006-11-27
-39.5,144.375,12.21,2006-11-27
-39.5,145,11.6,2006-11-27
-39.5,145.625,11.6,2006-11-27
-39,143.125,11.8,2006-11-27
-39,143.75,12.08,2006-11-27
-39,144.375,11.15,2006-11-27
-39,145,10.75,2006-11-27
-39,145.625,10.69,2006-11-27
-38.5,143.125,9.33,2006-11-27
-38.5,143.75,9.87,2006-11-27
-38.5,144.375,11.12,2006-11-27
-38.5,145,11.09,2006-11-27
-38.5,145.625,9.66,2006-11-27
-38,143.125,8.74,2006-11-27
-38,143.75,8.18,2006-11-27
-38,144.375,9.26,2006-11-27
-38,145,10.06,2006-11-27
-38,145.625,7.96,2006-11-27
-40,143.125,11.04,2006-11-28
-40,143.75,11.12,2006-11-28
-40,144.375,11.13,2006-11-28
-40,145,11.1,2006-11-28
-40,145.625,11.04,2006-11-28
-39.5,143.125,11.59,2006-11-28
-39.5,143.75,11.77,2006-11-28
-39.5,144.375,11.57,2006-11-28
-39.5,145,11.38,2006-11-28
-39.5,145.625,11.48,2006-11-28
-39,143.125,11.98,2006-11-28
-39,143.75,12.05,2006-11-28
-39,144.375,11.9,2006-11-28
-39,145,11.8,2006-11-28
-39,145.625,12.02,2006-11-28
-38.5,143.125,11.56,2006-11-28
-38.5,143.75,11.82,2006-11-28
-38.5,144.375,12.83,2006-11-28
-38.5,145,12.93,2006-11-28
-38.5,145.625,11.37,2006-11-28
-38,143.125,10.77,2006-11-28
-38,143.75,10.75,2006-11-28
-38,144.375,11.94,2006-11-28
-38,145,12.16,2006-11-28
-38,145.625,9.41,2006-11-28
-40,143.125,10.92,2006-11-29
-40,143.75,11.27,2006-11-29
-40,144.375,11.3,2006-11-29
-40,145,11.35,2006-11-29
-40,145.625,11.09,2006-11-29
-39.5,143.125,11.49,2006-11-29
-39.5,143.75,11.93,2006-11-29
-39.5,144.375,11.56,2006-11-29
-39.5,145,11.37,2006-11-29
-39.5,145.625,11.31,2006-11-29
-39,143.125,11.97,2006-11-29
-39,143.75,11.59,2006-11-29
-39,144.375,11.72,2006-11-29
-39,145,11.63,2006-11-29
-39,145.625,11.9,2006-11-29
-38.5,143.125,9.28,2006-11-29
-38.5,143.75,9.37,2006-11-29
-38.5,144.375,11.29,2006-11-29
-38.5,145,11.81,2006-11-29
-38.5,145.625,10.22,2006-11-29
-38,143.125,8.52,2006-11-29
-38,143.75,7.82,2006-11-29
-38,144.375,9.31,2006-11-29
-38,145,10.2,2006-11-29
-38,145.625,7.92,2006-11-29
-40,143.125,13.41,2006-11-30
-40,143.75,13.06,2006-11-30
-40,144.375,13.01,2006-11-30
-40,145,13.38,2006-11-30
-40,145.625,13.39,2006-11-30
-39.5,143.125,13.67,2006-11-30
-39.5,143.75,13.53,2006-11-30
-39.5,144.375,13.59,2006-11-30
-39.5,145,13.57,2006-11-30
-39.5,145.625,13.56,2006-11-30
-39,143.125,13.91,2006-11-30
-39,143.75,13.56,2006-11-30
-39,144.375,13.94,2006-11-30
-39,145,13.82,2006-11-30
-39,145.625,14.13,2006-11-30
-38.5,143.125,12.06,2006-11-30
-38.5,143.75,11.94,2006-11-30
-38.5,144.375,13.47,2006-11-30
-38.5,145,14.06,2006-11-30
-38.5,145.625,13.93,2006-11-30
-38,143.125,10.26,2006-11-30
-38,143.75,10.49,2006-11-30
-38,144.375,12.15,2006-11-30
-38,145,13.46,2006-11-30
-38,145.625,13.45,2006-11-30
-40,143.125,11.46,2006-12-01
-40,143.75,11.35,2006-12-01
-40,144.375,11.48,2006-12-01
-40,145,11.83,2006-12-01
-40,145.625,12.04,2006-12-01
-39.5,143.125,11.89,2006-12-01
-39.5,143.75,11.87,2006-12-01
-39.5,144.375,12.08,2006-12-01
-39.5,145,12.23,2006-12-01
-39.5,145.625,12.46,2006-12-01
-39,143.125,12.12,2006-12-01
-39,143.75,11.62,2006-12-01
-39,144.375,12.35,2006-12-01
-39,145,12.63,2006-12-01
-39,145.625,12.6,2006-12-01
-38.5,143.125,10.33,2006-12-01
-38.5,143.75,9.69,2006-12-01
-38.5,144.375,11.6,2006-12-01
-38.5,145,12.25,2006-12-01
-38.5,145.625,11.37,2006-12-01
-38,143.125,8.99,2006-12-01
-38,143.75,8.72,2006-12-01
-38,144.375,10.07,2006-12-01
-38,145,11.24,2006-12-01
-38,145.625,9.91,2006-12-01
-40,143.125,11.76,2006-12-02
-40,143.75,11.75,2006-12-02
-40,144.375,11.8,2006-12-02
-40,145,12,2006-12-02
-40,145.625,12.08,2006-12-02
-39.5,143.125,12.19,2006-12-02
-39.5,143.75,12.26,2006-12-02
-39.5,144.375,12.29,2006-12-02
-39.5,145,12.32,2006-12-02
-39.5,145.625,12.41,2006-12-02
-39,143.125,12.44,2006-12-02
-39,143.75,12.08,2006-12-02
-39,144.375,12.6,2006-12-02
-39,145,12.63,2006-12-02
-39,145.625,12.56,2006-12-02
-38.5,143.125,10.62,2006-12-02
-38.5,143.75,10.31,2006-12-02
-38.5,144.375,12.24,2006-12-02
-38.5,145,12.71,2006-12-02
-38.5,145.625,10.66,2006-12-02
-38,143.125,9.13,2006-12-02
-38,143.75,8.49,2006-12-02
-38,144.375,10.07,2006-12-02
-38,145,11.07,2006-12-02
-38,145.625,8.17,2006-12-02
-40,143.125,12.24,2006-12-03
-40,143.75,12.23,2006-12-03
-40,144.375,12.33,2006-12-03
-40,145,12.49,2006-12-03
-40,145.625,12.46,2006-12-03
-39.5,143.125,12.55,2006-12-03
-39.5,143.75,12.6,2006-12-03
-39.5,144.375,12.67,2006-12-03
-39.5,145,12.65,2006-12-03
-39.5,145.625,12.6,2006-12-03
-39,143.125,12.78,2006-12-03
-39,143.75,12.11,2006-12-03
-39,144.375,13.07,2006-12-03
-39,145,12.91,2006-12-03
-39,145.625,12.73,2006-12-03
-38.5,143.125,10,2006-12-03
-38.5,143.75,10.5,2006-12-03
-38.5,144.375,12.63,2006-12-03
-38.5,145,12.82,2006-12-03
-38.5,145.625,11.61,2006-12-03
-38,143.125,7.56,2006-12-03
-38,143.75,8.12,2006-12-03
-38,144.375,10.56,2006-12-03
-38,145,11.46,2006-12-03
-38,145.625,7.95,2006-12-03
-40,143.125,12.19,2006-12-04
-40,143.75,12.84,2006-12-04
-40,144.375,13.16,2006-12-04
-40,145,12.75,2006-12-04
-40,145.625,12.65,2006-12-04
-39.5,143.125,12.38,2006-12-04
-39.5,143.75,13.54,2006-12-04
-39.5,144.375,13.19,2006-12-04
-39.5,145,12.66,2006-12-04
-39.5,145.625,12.77,2006-12-04
-39,143.125,13.09,2006-12-04
-39,143.75,13.23,2006-12-04
-39,144.375,13,2006-12-04
-39,145,13.21,2006-12-04
-39,145.625,13.53,2006-12-04
-38.5,143.125,10.51,2006-12-04
-38.5,143.75,11.22,2006-12-04
-38.5,144.375,13.2,2006-12-04
-38.5,145,13.09,2006-12-04
-38.5,145.625,11.15,2006-12-04
-38,143.125,10.97,2006-12-04
-38,143.75,11.18,2006-12-04
-38,144.375,12.15,2006-12-04
-38,145,11.83,2006-12-04
-38,145.625,11.54,2006-12-04
-40,143.125,12.35,2006-12-05
-40,143.75,12.86,2006-12-05
-40,144.375,13.1,2006-12-05
-40,145,13.32,2006-12-05
-40,145.625,13.51,2006-12-05
-39.5,143.125,12.63,2006-12-05
-39.5,143.75,13.29,2006-12-05
-39.5,144.375,13.43,2006-12-05
-39.5,145,13.5,2006-12-05
-39.5,145.625,13.63,2006-12-05
-39,143.125,12.92,2006-12-05
-39,143.75,13.4,2006-12-05
-39,144.375,13.57,2006-12-05
-39,145,13.76,2006-12-05
-39,145.625,14.13,2006-12-05
-38.5,143.125,13.55,2006-12-05
-38.5,143.75,14.58,2006-12-05
-38.5,144.375,14.81,2006-12-05
-38.5,145,14.78,2006-12-05
-38.5,145.625,15.28,2006-12-05
-38,143.125,13.71,2006-12-05
-38,143.75,14.5,2006-12-05
-38,144.375,15.53,2006-12-05
-38,145,15.49,2006-12-05
-38,145.625,14.74,2006-12-05
-40,143.125,11.77,2006-12-06
-40,143.75,11.93,2006-12-06
-40,144.375,12,2006-12-06
-40,145,12.24,2006-12-06
-40,145.625,12.51,2006-12-06
-39.5,143.125,11.94,2006-12-06
-39.5,143.75,12.34,2006-12-06
-39.5,144.375,12.57,2006-12-06
-39.5,145,12.76,2006-12-06
-39.5,145.625,12.76,2006-12-06
-39,143.125,12.11,2006-12-06
-39,143.75,11.58,2006-12-06
-39,144.375,12.71,2006-12-06
-39,145,12.82,2006-12-06
-39,145.625,12.55,2006-12-06
-38.5,143.125,8.14,2006-12-06
-38.5,143.75,9.56,2006-12-06
-38.5,144.375,11.93,2006-12-06
-38.5,145,12.16,2006-12-06
-38.5,145.625,9.89,2006-12-06
-38,143.125,7.06,2006-12-06
-38,143.75,8.13,2006-12-06
-38,144.375,9.98,2006-12-06
-38,145,10.09,2006-12-06
-38,145.625,6.64,2006-12-06
-40,143.125,12.84,2006-12-07
-40,143.75,13.07,2006-12-07
-40,144.375,13.26,2006-12-07
-40,145,13.45,2006-12-07
-40,145.625,13.52,2006-12-07
-39.5,143.125,12.85,2006-12-07
-39.5,143.75,13.28,2006-12-07
-39.5,144.375,13.49,2006-12-07
-39.5,145,13.49,2006-12-07
-39.5,145.625,13.44,2006-12-07
-39,143.125,12.78,2006-12-07
-39,143.75,12.77,2006-12-07
-39,144.375,13.29,2006-12-07
-39,145,13.35,2006-12-07
-39,145.625,13.33,2006-12-07
-38.5,143.125,9.62,2006-12-07
-38.5,143.75,11.69,2006-12-07
-38.5,144.375,13.17,2006-12-07
-38.5,145,13.35,2006-12-07
-38.5,145.625,12.33,2006-12-07
-38,143.125,8.73,2006-12-07
-38,143.75,9.17,2006-12-07
-38,144.375,10.85,2006-12-07
-38,145,10.67,2006-12-07
-38,145.625,8.44,2006-12-07
-40,143.125,13.44,2006-12-08
-40,143.75,14.19,2006-12-08
-40,144.375,13.87,2006-12-08
-40,145,14.05,2006-12-08
-40,145.625,14.42,2006-12-08
-39.5,143.125,13.64,2006-12-08
-39.5,143.75,14.31,2006-12-08
-39.5,144.375,13.67,2006-12-08
-39.5,145,13.7,2006-12-08
-39.5,145.625,14.13,2006-12-08
-39,143.125,14.91,2006-12-08
-39,143.75,14.6,2006-12-08
-39,144.375,13.52,2006-12-08
-39,145,13.88,2006-12-08
-39,145.625,15.12,2006-12-08
-38.5,143.125,13.73,2006-12-08
-38.5,143.75,13.25,2006-12-08
-38.5,144.375,15.03,2006-12-08
-38.5,145,15.32,2006-12-08
-38.5,145.625,13.62,2006-12-08
-38,143.125,12.94,2006-12-08
-38,143.75,12.55,2006-12-08
-38,144.375,14.06,2006-12-08
-38,145,13.31,2006-12-08
-38,145.625,12.52,2006-12-08
-40,143.125,14.75,2006-12-09
-40,143.75,15.06,2006-12-09
-40,144.375,15.14,2006-12-09
-40,145,15.1,2006-12-09
-40,145.625,15.19,2006-12-09
-39.5,143.125,15.48,2006-12-09
-39.5,143.75,15.84,2006-12-09
-39.5,144.375,15.68,2006-12-09
-39.5,145,15.47,2006-12-09
-39.5,145.625,15.79,2006-12-09
-39,143.125,16.12,2006-12-09
-39,143.75,17.49,2006-12-09
-39,144.375,16.29,2006-12-09
-39,145,16.69,2006-12-09
-39,145.625,17.81,2006-12-09
-38.5,143.125,16.89,2006-12-09
-38.5,143.75,18.39,2006-12-09
-38.5,144.375,19,2006-12-09
-38.5,145,18.75,2006-12-09
-38.5,145.625,18.21,2006-12-09
-38,143.125,18.84,2006-12-09
-38,143.75,20.67,2006-12-09
-38,144.375,21.55,2006-12-09
-38,145,19.35,2006-12-09
-38,145.625,20.95,2006-12-09
-40,143.125,11.99,2006-12-10
-40,143.75,12.3,2006-12-10
-40,144.375,12.61,2006-12-10
-40,145,13.22,2006-12-10
-40,145.625,14.01,2006-12-10
-39.5,143.125,12.46,2006-12-10
-39.5,143.75,12.92,2006-12-10
-39.5,144.375,13.18,2006-12-10
-39.5,145,13.75,2006-12-10
-39.5,145.625,14.46,2006-12-10
-39,143.125,13.05,2006-12-10
-39,143.75,13.23,2006-12-10
-39,144.375,13.65,2006-12-10
-39,145,14.3,2006-12-10
-39,145.625,15.34,2006-12-10
-38.5,143.125,13.76,2006-12-10
-38.5,143.75,14.71,2006-12-10
-38.5,144.375,15.46,2006-12-10
-38.5,145,16.37,2006-12-10
-38.5,145.625,17.35,2006-12-10
-38,143.125,14.29,2006-12-10
-38,143.75,15.39,2006-12-10
-38,144.375,17.5,2006-12-10
-38,145,18.24,2006-12-10
-38,145.625,17.35,2006-12-10
-40,143.125,11.34,2006-12-11
-40,143.75,11.05,2006-12-11
-40,144.375,11.24,2006-12-11
-40,145,11.64,2006-12-11
-40,145.625,11.41,2006-12-11
-39.5,143.125,11.5,2006-12-11
-39.5,143.75,11.36,2006-12-11
-39.5,144.375,11.72,2006-12-11
-39.5,145,11.75,2006-12-11
-39.5,145.625,11.7,2006-12-11
-39,143.125,11.79,2006-12-11
-39,143.75,11.31,2006-12-11
-39,144.375,11.95,2006-12-11
-39,145,12.13,2006-12-11
-39,145.625,12.25,2006-12-11
-38.5,143.125,9.39,2006-12-11
-38.5,143.75,9.35,2006-12-11
-38.5,144.375,11.66,2006-12-11
-38.5,145,12.22,2006-12-11
-38.5,145.625,10.3,2006-12-11
-38,143.125,6.4,2006-12-11
-38,143.75,6.98,2006-12-11
-38,144.375,9.82,2006-12-11
-38,145,10.28,2006-12-11
-38,145.625,7.43,2006-12-11
-40,143.125,11.31,2006-12-12
-40,143.75,11.57,2006-12-12
-40,144.375,11.72,2006-12-12
-40,145,11.69,2006-12-12
-40,145.625,11.43,2006-12-12
-39.5,143.125,11.51,2006-12-12
-39.5,143.75,12.03,2006-12-12
-39.5,144.375,11.88,2006-12-12
-39.5,145,11.73,2006-12-12
-39.5,145.625,11.69,2006-12-12
-39,143.125,11.91,2006-12-12
-39,143.75,11.89,2006-12-12
-39,144.375,11.98,2006-12-12
-39,145,12.1,2006-12-12
-39,145.625,12.24,2006-12-12
-38.5,143.125,8.42,2006-12-12
-38.5,143.75,10.12,2006-12-12
-38.5,144.375,12.02,2006-12-12
-38.5,145,12.21,2006-12-12
-38.5,145.625,9.38,2006-12-12
-38,143.125,7.46,2006-12-12
-38,143.75,7.65,2006-12-12
-38,144.375,9.48,2006-12-12
-38,145,9.7,2006-12-12
-38,145.625,6.98,2006-12-12
-40,143.125,12.64,2006-12-13
-40,143.75,12.92,2006-12-13
-40,144.375,12.72,2006-12-13
-40,145,12.52,2006-12-13
-40,145.625,12.64,2006-12-13
-39.5,143.125,12.95,2006-12-13
-39.5,143.75,13.19,2006-12-13
-39.5,144.375,12.84,2006-12-13
-39.5,145,12.81,2006-12-13
-39.5,145.625,12.94,2006-12-13
-39,143.125,13.72,2006-12-13
-39,143.75,13.57,2006-12-13
-39,144.375,12.84,2006-12-13
-39,145,12.86,2006-12-13
-39,145.625,13.92,2006-12-13
-38.5,143.125,16.61,2006-12-13
-38.5,143.75,16.05,2006-12-13
-38.5,144.375,14.02,2006-12-13
-38.5,145,14.18,2006-12-13
-38.5,145.625,15.77,2006-12-13
-38,143.125,15.26,2006-12-13
-38,143.75,16.5,2006-12-13
-38,144.375,17.64,2006-12-13
-38,145,16.94,2006-12-13
-38,145.625,14.34,2006-12-13
-40,143.125,11.46,2006-12-14
-40,143.75,11.25,2006-12-14
-40,144.375,11.67,2006-12-14
-40,145,11.95,2006-12-14
-40,145.625,11.68,2006-12-14
-39.5,143.125,11.76,2006-12-14
-39.5,143.75,11.94,2006-12-14
-39.5,144.375,12.2,2006-12-14
-39.5,145,12.2,2006-12-14
-39.5,145.625,12.23,2006-12-14
-39,143.125,12.28,2006-12-14
-39,143.75,11.92,2006-12-14
-39,144.375,12.51,2006-12-14
-39,145,12.76,2006-12-14
-39,145.625,12.88,2006-12-14
-38.5,143.125,10.71,2006-12-14
-38.5,143.75,10.61,2006-12-14
-38.5,144.375,12.56,2006-12-14
-38.5,145,12.86,2006-12-14
-38.5,145.625,11.58,2006-12-14
-38,143.125,9.25,2006-12-14
-38,143.75,8.65,2006-12-14
-38,144.375,11.14,2006-12-14
-38,145,12.29,2006-12-14
-38,145.625,10.02,2006-12-14
-40,143.125,11.56,2006-12-15
-40,143.75,11.94,2006-12-15
-40,144.375,12.09,2006-12-15
-40,145,12.16,2006-12-15
-40,145.625,11.69,2006-12-15
-39.5,143.125,11.9,2006-12-15
-39.5,143.75,12.25,2006-12-15
-39.5,144.375,12.32,2006-12-15
-39.5,145,12.15,2006-12-15
-39.5,145.625,12.17,2006-12-15
-39,143.125,12.35,2006-12-15
-39,143.75,12.12,2006-12-15
-39,144.375,12.54,2006-12-15
-39,145,12.73,2006-12-15
-39,145.625,12.76,2006-12-15
-38.5,143.125,8.75,2006-12-15
-38.5,143.75,10.07,2006-12-15
-38.5,144.375,12.26,2006-12-15
-38.5,145,12.58,2006-12-15
-38.5,145.625,9.96,2006-12-15
-38,143.125,6.27,2006-12-15
-38,143.75,7.1,2006-12-15
